"publication_name";"publication_url";"tome";"year";"url"
"A Two-Field Finite Element Solver for Poroelasticity on Quadrilateral Meshes";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_6";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Preprocessing Parallelization for the ALT-Algorithm";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_7";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Efficient Linearly and Unconditionally Energy Stable Schemes for the Phase Field Model of Solid-State Dewetting Problems";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_8";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Novel Energy Stable Numerical Scheme for Navier-Stokes-Cahn-Hilliard Two-Phase Flow Model with Variable Densities and Viscosities";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_9";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Study on Numerical Methods for Gas Flow Simulation Using Double-Porosity Double-Permeability Model";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_10";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Molecular Simulation of Displacement of Methane by Injection Gases in Shale";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_11";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Compact and Efficient Lattice Boltzmann Scheme to Simulate Complex Thermal Fluid Flows";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_12";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Study on Topology-Based Identification of Sources of Vulnerability for Natural Gas Pipeline Networks";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_13";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"LES Study on High Reynolds Turbulent Drag-Reducing Flow of Viscoelastic Fluids Based on Multiple Relaxation Times Constitutive Model and Mixed Subgrid-Scale Model";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_14";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Statistical and Multivariate Analysis Applied to a Database of Patients with Type-2 Diabetes";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_15";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Novel Monte Carlo Algorithm for Solving Singular Linear Systems";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_16";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Reducing Data Uncertainty in Forest Fire Spread Prediction: A Matter of Error Function Assessment";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_17";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Analysis of the Accuracy of OpenFOAM Solvers for the Problem of Supersonic Flow Around a Cone";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_18";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Modification of Interval Arithmetic for Modelling and Solving Uncertainly Defined Problems by Interval Parametric Integral Equations System";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_19";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Hybrid Heuristic for the Probabilistic Capacitated Vehicle Routing Problem with Two-Dimensional Loading Constraints";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_20";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Human-Inspired Model to Represent Uncertain Knowledge in the Semantic Web";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_21";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Bayesian Based Approach Learning for Outcome Prediction of Soccer Matches";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_22";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Fuzzy and Data-Driven Urban Crowds";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_23";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Design and Analysis of an Undergraduate Computational Engineering Degree at Federal University of Juiz de Fora";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_24";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Extended Cognition Hypothesis Applied to Computational Thinking in Computer Science Education";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_25";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Interconnected Enterprise Systems − A Call for New Teaching Approaches";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_26";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Efficient Characterization of Hidden Processor Memory Hierarchies";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_27";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Discriminating Postural Control Behaviors from Posturography with Statistical Tests and Machine Learning Models: Does Time Series Length Matter?";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_28";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Mathematical Modelling of Wormhole-Routed x-Folded TM Topology in the Presence of Uniform Traffic";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_29";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Adaptive Time-Splitting Scheme for Nanoparticles Transport with Two-Phase Flow in Heterogeneous Porous Media";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_30";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Identifying Central Individuals in Organised Criminal Groups and Underground Marketplaces";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_31";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Guiding the Optimization of Parallel Codes on Multicores Using an Analytical Cache Model";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_32";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"LDA-Based Scoring of Sequences Generated by RNN for Automatic Tanka Composition";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_33";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Computing Simulation of Interactions Between \(\alpha \)+\(\beta \) Protein and Janus Nanoparticle";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_34";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Modified Bandwidth Reduction Heuristic Based on the WBRA and George-Liu Algorithm";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_35";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Improving Large-Scale Fingerprint-Based Queries in Distributed Infrastructure";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_36";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Effective Truth Discovery Algorithm with Multi-source Sparse Data";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_37";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Blackboard Meets Dijkstra for Resource Allocation Optimization";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_38";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Augmented Self-paced Learning with Generative Adversarial Networks";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_39";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Benchmarking Parallel Chess Search in Stockfish on Intel Xeon and Intel Xeon Phi Processors";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_40";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Leveraging Uncertainty Analysis of Data to Evaluate User Influence Algorithms of Social Networks";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_41";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"E-Zone: A Faster Neighbor Point Query Algorithm for Matching Spacial Objects";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_42";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Application of Algorithmic Differentiation for Exact Jacobians to the Universal Laminar Flame Solver";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_43";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Morph Resolution Based on Autoencoders Combined with Effective Context Information";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_44";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Old Habits Die Hard: Fingerprinting Websites on the Cloud";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_45";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Deep Streaming Graph Representations";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_46";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Adversarial Reinforcement Learning for Chinese Text Summarization";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_47";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Column Concept Determination for Chinese Web Tables via Convolutional Neural Network";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_48";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Service-Oriented Approach for Internet of Things";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_49";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Adversarial Framework for General Image Inpainting";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_50";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Stochastic Model to Simulate the Spread of Leprosy in Juiz de Fora";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_51";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Data Fault Identification and Repair Method of Traffic Detector";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_52";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"The Valuation of CCIRS with a New Design";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_53";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Method of Node Importance Measurement in Urban Road Network";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_54";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"AdaBoost-LSTM Ensemble Learning for Financial Time Series Forecasting";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_55";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Analysis of Bluetooth Low Energy Detection Range Improvements for Indoor Environments";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_56";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Study on an N-Parallel FENE-P Constitutive Model Based on Multiple Relaxation Times for Viscoelastic Fluid";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_57";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"RADIC Based Fault Tolerance System with Dynamic Resource Controller";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_58";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Effective Learning with Joint Discriminative and Representative Feature Selection";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_59";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Agile Tuning Method in Successive Steps for a River Flow Simulator";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_60";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"A Parallel Quicksort Algorithm on Manycore Processors in Sunway TaihuLight";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_61";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"How Is the Forged Certificates in the Wild: Practice on Large-Scale SSL Usage Measurement and Analysis";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_62";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Managing Cloud Data Centers with Three-State Server Model Under Job Abandonment Phenomenon";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_63";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"The Analysis of the Effectiveness of the Perspective-Based Observational Tunnels Method by the Example of the Evaluation of Possibilities to Divide the Multidimensional Space of Coal Samples";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_64";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Urban Data and Spatial Segregation: Analysis of Food Services Clusters in St. Petersburg, Russia";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_65";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Control Driven Lighting Design for Large-Scale Installations";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_66";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"An OpenMP Implementation of the TVD–Hopmoc Method Based on a Synchronization Mechanism Using Locks Between Adjacent Threads on Xeon Phi (TM) Accelerators";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_67";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Data-Aware Scheduling of Scientific Workflows in Hybrid Clouds";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_68";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Large Margin Proximal Non-parallel Support Vector Classifiers";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_69";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"The Multi-core Optimization of the Unbalanced Calculation in the Clean Numerical Simulation of Rayleigh-Bénard Turbulence";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_70";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"ES-GP: An Effective Evolutionary Regression Framework with Gaussian Process and Adaptive Segmentation Strategy";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_71";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Evaluating Dynamic Scheduling of Tasks in Mobile Architectures Using ParallelME Framework";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_72";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"An OAuth2.0-Based Unified Authentication System for Secure Services in the Smart Campus Environment";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_73";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
"Time Series Cluster Analysis on Electricity Consumption of North Hebei Province in China";"https://link.springer.com/chapter/10.1007/978-3-319-93713-7_74";"LNCS_10862";2018;"https://link.springer.com/book/10.1007/978-3-319-93713-7"
